territori,tipus_de_territori,anys,edat_mitjana.espanya,edat_mitjana.resta de la unio europea,edat_mitjana.resta del mon
sant marti de provencals,barri,1997,43.202804,39.45126625,33.72755983
sant marti de provencals,barri,1998,43.43437987,39.84673985,32.82198054
sant marti de provencals,barri,1999,43.79780248,38.50049584,32.55242623
sant marti de provencals,barri,2000,44.26910432,38.2011408,33.36747128
sant marti de provencals,barri,2001,44.76421181,37.18444825,31.54058334
sant marti de provencals,barri,2002,45.0759609,36.09597828,31.01318037
sant marti de provencals,barri,2003,45.48249692,35.7083167,31.16423978
sant marti de provencals,barri,2004,45.88736932,35.72267656,30.89740731
sant marti de provencals,barri,2005,46.34556452,35.31807694,31.56683183
sant marti de provencals,barri,2006,46.7348933,35.057965,31.76740928
sant marti de provencals,barri,2007,47.19393764,33.82791465,32.24342713
sant marti de provencals,barri,2008,47.32107714,32.59860151,31.99375136
sant marti de provencals,barri,2009,47.54076046,33.47950972,31.34869372
sant marti de provencals,barri,2010,47.69042838,33.89382768,31.42377205
sant marti de provencals,barri,2011,47.85605663,34.50174233,31.91422175
sant marti de provencals,barri,2012,47.95629558,34.49017903,32.36898516
sant marti de provencals,barri,2013,48.11294026,34.48890295,32.67315809
sant marti de provencals,barri,2014,48.22187413,34.68064824,33.33774892
sant marti de provencals,barri,2015,48.21573916,35.01828821,33.40293143
sant marti de provencals,barri,2016,48.1959936,35.33214872,33.55440715
sant marti de provencals,barri,2017,48.48324194,35.25744904,33.65014041
sant marti de provencals,barri,2018,48.53517944,35.59511153,34.22763844
sant marti de provencals,barri,2019,48.80160394,35.8784906,34.72347195
sant marti de provencals,barri,2020,48.95168149,35.76250696,34.6032196
sant marti de provencals,barri,2021,49.00204994,35.40313829,34.84706542
sant marti de provencals,barri,2022,49.19480318,36.12969572,35.2849191
sant marti de provencals,barri,2023,49.26476343,36.40076396,35.31839726
la verneda i la pau,barri,1997,41.05422936,35.47033684,33.42464304
la verneda i la pau,barri,1998,41.4425876,37.77013786,32.63613124
la verneda i la pau,barri,1999,42.08975945,37.54122747,33.16941248
la verneda i la pau,barri,2000,42.6764113,38.85194554,32.23608968
la verneda i la pau,barri,2001,43.26522426,39.76610252,30.89385818
la verneda i la pau,barri,2002,43.85303968,40.32192918,30.32194982
la verneda i la pau,barri,2003,44.32390334,38.75059229,29.8604317
la verneda i la pau,barri,2004,44.87593985,37.24718084,29.87283819
la verneda i la pau,barri,2005,45.40870085,35.15752909,30.28214982
la verneda i la pau,barri,2006,45.90329961,35.20034762,30.96592304
la verneda i la pau,barri,2007,46.25593644,33.47820355,31.06914298
la verneda i la pau,barri,2008,46.65236669,32.83888232,31.15410946
la verneda i la pau,barri,2009,46.91694517,33.68865058,31.26904166
la verneda i la pau,barri,2010,47.09035368,33.18286471,31.26964443
la verneda i la pau,barri,2011,47.39817168,33.53873116,31.26889455
la verneda i la pau,barri,2012,47.56938636,33.71267598,31.50289478
la verneda i la pau,barri,2013,47.81934304,34.40428411,31.6493528
la verneda i la pau,barri,2014,48.08211637,35.13682674,31.93109867
la verneda i la pau,barri,2015,48.27800204,35.23200547,32.37548766
la verneda i la pau,barri,2016,48.41903883,36.04437924,32.80664108
la verneda i la pau,barri,2017,48.6286259,35.60560996,33.57359348
la verneda i la pau,barri,2018,48.76243698,35.20121424,33.59993347
la verneda i la pau,barri,2019,48.99232639,35.47908016,33.96449738
la verneda i la pau,barri,2020,49.28253413,35.62113213,34.16517569
la verneda i la pau,barri,2021,49.44581584,36.19175862,34.68654414
la verneda i la pau,barri,2022,49.47163302,36.71334403,34.93077187
la verneda i la pau,barri,2023,49.65300363,36.88697914,34.6232529
